id_siswa,nama,nrp,id_mapel,score,id_kota
393,Tiffany Walker,01100000000023,1,6.0,11
393,Tiffany Walker,01100000000023,2,5.0,11
393,Tiffany Walker,01100000000023,3,4.0,11
393,Tiffany Walker,01100000000023,4,3.0,11
393,Tiffany Walker,01100000000023,5,7.0,11
393,Tiffany Walker,01100000000023,6,10.0,11
393,Tiffany Walker,01100000000023,7,4.0,11
394,James Brooks,01100000000024,1,3.0,11
394,James Brooks,01100000000024,2,6.0,11
394,James Brooks,01100000000024,3,4.0,11
394,James Brooks,01100000000024,4,7.0,11
394,James Brooks,01100000000024,5,3.0,11
394,James Brooks,01100000000024,6,8.0,11
394,James Brooks,01100000000024,7,4.0,11
395,Christine Lee,01100000000025,1,1.0,11
395,Christine Lee,01100000000025,2,6.0,11
395,Christine Lee,01100000000025,3,7.0,11
395,Christine Lee,01100000000025,4,4.0,11
395,Christine Lee,01100000000025,5,5.0,11
395,Christine Lee,01100000000025,6,4.0,11
395,Christine Lee,01100000000025,7,7.0,11
396,Michael Wade,01100000000026,1,1.0,11
396,Michael Wade,01100000000026,2,2.0,11
396,Michael Wade,01100000000026,3,5.0,11
396,Michael Wade,01100000000026,4,6.0,11
396,Michael Wade,01100000000026,5,2.0,11
396,Michael Wade,01100000000026,6,5.0,11
396,Michael Wade,01100000000026,7,5.0,11
397,Matthew Reed,01100000000027,1,7.0,11
397,Matthew Reed,01100000000027,2,6.0,11
397,Matthew Reed,01100000000027,3,6.0,11
397,Matthew Reed,01100000000027,4,8.0,11
397,Matthew Reed,01100000000027,5,6.0,11
397,Matthew Reed,01100000000027,6,2.0,11
397,Matthew Reed,01100000000027,7,2.0,11
398,Michael Crawford,01100000000028,1,4.0,11
398,Michael Crawford,01100000000028,2,6.0,11
398,Michael Crawford,01100000000028,3,8.0,11
398,Michael Crawford,01100000000028,4,6.0,11
398,Michael Crawford,01100000000028,5,5.0,11
398,Michael Crawford,01100000000028,6,8.0,11
398,Michael Crawford,01100000000028,7,6.0,11
399,Michelle Pham,01100000000029,1,2.0,11
399,Michelle Pham,01100000000029,2,9.0,11
399,Michelle Pham,01100000000029,3,5.0,11
399,Michelle Pham,01100000000029,4,7.0,11
399,Michelle Pham,01100000000029,5,5.0,11
399,Michelle Pham,01100000000029,6,2.0,11
399,Michelle Pham,01100000000029,7,3.0,11
400,Eric Ramirez,01100000000030,1,4.0,11
400,Eric Ramirez,01100000000030,2,2.0,11
400,Eric Ramirez,01100000000030,3,4.0,11
400,Eric Ramirez,01100000000030,4,3.0,11
400,Eric Ramirez,01100000000030,5,6.0,11
400,Eric Ramirez,01100000000030,6,7.0,11
400,Eric Ramirez,01100000000030,7,10.0,11
401,Katie Petersen,01100000000031,1,3.0,11
401,Katie Petersen,01100000000031,2,3.0,11
401,Katie Petersen,01100000000031,3,3.0,11
401,Katie Petersen,01100000000031,4,6.0,11
401,Katie Petersen,01100000000031,5,6.0,11
401,Katie Petersen,01100000000031,6,5.0,11
401,Katie Petersen,01100000000031,7,4.0,11
402,Robert Anderson,01100000000032,1,3.0,11
402,Robert Anderson,01100000000032,2,3.0,11
402,Robert Anderson,01100000000032,3,6.0,11
402,Robert Anderson,01100000000032,4,4.0,11
402,Robert Anderson,01100000000032,5,5.0,11
402,Robert Anderson,01100000000032,6,3.0,11
402,Robert Anderson,01100000000032,7,7.0,11
403,Joseph Smith,01100000000033,1,8.0,11
403,Joseph Smith,01100000000033,2,4.0,11
403,Joseph Smith,01100000000033,3,6.0,11
403,Joseph Smith,01100000000033,4,5.0,11
403,Joseph Smith,01100000000033,5,5.0,11
403,Joseph Smith,01100000000033,6,5.0,11
403,Joseph Smith,01100000000033,7,1.0,11
404,Stephanie Keller,01100000000034,1,3.0,11
404,Stephanie Keller,01100000000034,2,6.0,11
404,Stephanie Keller,01100000000034,3,2.0,11
404,Stephanie Keller,01100000000034,4,6.0,11
404,Stephanie Keller,01100000000034,5,4.0,11
404,Stephanie Keller,01100000000034,6,4.0,11
404,Stephanie Keller,01100000000034,7,3.0,11
405,Benjamin Lane,01100000000035,1,6.0,11
405,Benjamin Lane,01100000000035,2,5.0,11
405,Benjamin Lane,01100000000035,3,6.0,11
405,Benjamin Lane,01100000000035,4,5.0,11
405,Benjamin Lane,01100000000035,5,7.0,11
405,Benjamin Lane,01100000000035,6,6.0,11
405,Benjamin Lane,01100000000035,7,3.0,11
406,Christine Thomas,01100000000036,1,5.0,11
406,Christine Thomas,01100000000036,2,4.0,11
406,Christine Thomas,01100000000036,3,5.0,11
406,Christine Thomas,01100000000036,4,7.0,11
406,Christine Thomas,01100000000036,5,6.0,11
406,Christine Thomas,01100000000036,6,8.0,11
406,Christine Thomas,01100000000036,7,3.0,11
407,Kristen Moore,01100000000037,1,9.0,11
407,Kristen Moore,01100000000037,2,7.0,11
407,Kristen Moore,01100000000037,3,4.0,11
407,Kristen Moore,01100000000037,4,5.0,11
407,Kristen Moore,01100000000037,5,6.0,11
407,Kristen Moore,01100000000037,6,3.0,11
407,Kristen Moore,01100000000037,7,8.0,11
id_siswa,nama,nrp,id_mapel,score,id_kota
408,Melissa White,01200000000001,1,1.0,12
408,Melissa White,01200000000001,2,3.0,12
408,Melissa White,01200000000001,3,8.0,12
408,Melissa White,01200000000001,4,5.0,12
408,Melissa White,01200000000001,5,5.0,12
408,Melissa White,01200000000001,6,4.0,12
408,Melissa White,01200000000001,7,4.0,12
409,Julie Allen,01200000000002,1,6.0,12
409,Julie Allen,01200000000002,2,6.0,12
409,Julie Allen,01200000000002,3,6.0,12
409,Julie Allen,01200000000002,4,7.0,12
409,Julie Allen,01200000000002,5,3.0,12
409,Julie Allen,01200000000002,6,7.0,12
409,Julie Allen,01200000000002,7,5.0,12
410,Hector Williams,01200000000003,1,3.0,12
410,Hector Williams,01200000000003,2,3.0,12
410,Hector Williams,01200000000003,3,7.0,12
410,Hector Williams,01200000000003,4,6.0,12
410,Hector Williams,01200000000003,5,7.0,12
410,Hector Williams,01200000000003,6,1.0,12
410,Hector Williams,01200000000003,7,7.0,12
411,Ashley Meyers,01200000000004,1,6.0,12
411,Ashley Meyers,01200000000004,2,4.0,12
411,Ashley Meyers,01200000000004,3,8.0,12
411,Ashley Meyers,01200000000004,4,5.0,12
411,Ashley Meyers,01200000000004,5,5.0,12
411,Ashley Meyers,01200000000004,6,5.0,12
411,Ashley Meyers,01200000000004,7,5.0,12
412,Denise Dillon,01200000000005,1,5.0,12
412,Denise Dillon,01200000000005,2,5.0,12
412,Denise Dillon,01200000000005,3,4.0,12
412,Denise Dillon,01200000000005,4,4.0,12
412,Denise Dillon,01200000000005,5,4.0,12
412,Denise Dillon,01200000000005,6,9.0,12
412,Denise Dillon,01200000000005,7,4.0,12
413,Kenneth Clark,01200000000006,1,5.0,12
413,Kenneth Clark,01200000000006,2,5.0,12
413,Kenneth Clark,01200000000006,3,7.0,12
413,Kenneth Clark,01200000000006,4,7.0,12
413,Kenneth Clark,01200000000006,5,4.0,12
413,Kenneth Clark,01200000000006,6,5.0,12
413,Kenneth Clark,01200000000006,7,8.0,12
414,Adam Heath,01200000000007,1,6.0,12
414,Adam Heath,01200000000007,2,4.0,12
414,Adam Heath,01200000000007,3,4.0,12
414,Adam Heath,01200000000007,4,7.0,12
414,Adam Heath,01200000000007,5,6.0,12
414,Adam Heath,01200000000007,6,4.0,12
414,Adam Heath,01200000000007,7,3.0,12
415,Stanley Costa,01200000000008,1,1.0,12
415,Stanley Costa,01200000000008,2,4.0,12
415,Stanley Costa,01200000000008,3,7.0,12
415,Stanley Costa,01200000000008,4,1.0,12
415,Stanley Costa,01200000000008,5,7.0,12
415,Stanley Costa,01200000000008,6,6.0,12
415,Stanley Costa,01200000000008,7,5.0,12
416,Reginald Oliver,01200000000009,1,6.0,12
416,Reginald Oliver,01200000000009,2,7.0,12
416,Reginald Oliver,01200000000009,3,4.0,12
416,Reginald Oliver,01200000000009,4,5.0,12
416,Reginald Oliver,01200000000009,5,8.0,12
416,Reginald Oliver,01200000000009,6,5.0,12
416,Reginald Oliver,01200000000009,7,5.0,12
417,Kathy Thomas,01200000000010,1,7.0,12
417,Kathy Thomas,01200000000010,2,4.0,12
417,Kathy Thomas,01200000000010,3,8.0,12
417,Kathy Thomas,01200000000010,4,7.0,12
417,Kathy Thomas,01200000000010,5,3.0,12
417,Kathy Thomas,01200000000010,6,4.0,12
417,Kathy Thomas,01200000000010,7,2.0,12
418,Brandon Henderson,01200000000011,1,6.0,12
418,Brandon Henderson,01200000000011,2,3.0,12
418,Brandon Henderson,01200000000011,3,7.0,12
418,Brandon Henderson,01200000000011,4,4.0,12
418,Brandon Henderson,01200000000011,5,3.0,12
418,Brandon Henderson,01200000000011,6,5.0,12
418,Brandon Henderson,01200000000011,7,4.0,12
419,Joanne Stevenson,01200000000012,1,7.0,12
419,Joanne Stevenson,01200000000012,2,4.0,12
419,Joanne Stevenson,01200000000012,3,3.0,12
419,Joanne Stevenson,01200000000012,4,4.0,12
419,Joanne Stevenson,01200000000012,5,8.0,12
419,Joanne Stevenson,01200000000012,6,4.0,12
419,Joanne Stevenson,01200000000012,7,7.0,12
420,Maria Lopez,01200000000013,1,4.0,12
420,Maria Lopez,01200000000013,2,6.0,12
420,Maria Lopez,01200000000013,3,9.0,12
420,Maria Lopez,01200000000013,4,6.0,12
420,Maria Lopez,01200000000013,5,5.0,12
420,Maria Lopez,01200000000013,6,2.0,12
420,Maria Lopez,01200000000013,7,5.0,12
421,Linda Barnes,01200000000014,1,5.0,12
421,Linda Barnes,01200000000014,2,2.0,12
421,Linda Barnes,01200000000014,3,2.0,12
421,Linda Barnes,01200000000014,4,7.0,12
421,Linda Barnes,01200000000014,5,5.0,12
421,Linda Barnes,01200000000014,6,2.0,12
421,Linda Barnes,01200000000014,7,8.0,12
422,Phyllis Harris,01200000000015,1,5.0,12
422,Phyllis Harris,01200000000015,2,3.0,12
422,Phyllis Harris,01200000000015,3,6.0,12
422,Phyllis Harris,01200000000015,4,4.0,12
422,Phyllis Harris,01200000000015,5,1.0,12
422,Phyllis Harris,01200000000015,6,5.0,12
422,Phyllis Harris,01200000000015,7,5.0,12
423,Sandra Smith,01200000000016,1,7.0,12
423,Sandra Smith,01200000000016,2,7.0,12
423,Sandra Smith,01200000000016,3,8.0,12
423,Sandra Smith,01200000000016,4,5.0,12
423,Sandra Smith,01200000000016,5,5.0,12
423,Sandra Smith,01200000000016,6,6.0,12
423,Sandra Smith,01200000000016,7,6.0,12
424,Jennifer Baker,01200000000017,1,4.0,12
424,Jennifer Baker,01200000000017,2,7.0,12
424,Jennifer Baker,01200000000017,3,6.0,12
424,Jennifer Baker,01200000000017,4,3.0,12
424,Jennifer Baker,01200000000017,5,6.0,12
424,Jennifer Baker,01200000000017,6,6.0,12
424,Jennifer Baker,01200000000017,7,9.0,12
425,Mallory Baker,01200000000018,1,4.0,12
425,Mallory Baker,01200000000018,2,7.0,12
425,Mallory Baker,01200000000018,3,4.0,12
425,Mallory Baker,01200000000018,4,6.0,12
425,Mallory Baker,01200000000018,5,2.0,12
425,Mallory Baker,01200000000018,6,3.0,12
425,Mallory Baker,01200000000018,7,4.0,12
426,Charles Carter,01200000000019,1,4.0,12
426,Charles Carter,01200000000019,2,4.0,12
426,Charles Carter,01200000000019,3,5.0,12
426,Charles Carter,01200000000019,4,8.0,12
426,Charles Carter,01200000000019,5,3.0,12
426,Charles Carter,01200000000019,6,8.0,12
426,Charles Carter,01200000000019,7,4.0,12
427,Michelle Coleman,01200000000020,1,4.0,12
427,Michelle Coleman,01200000000020,2,2.0,12
427,Michelle Coleman,01200000000020,3,4.0,12
427,Michelle Coleman,01200000000020,4,6.0,12
427,Michelle Coleman,01200000000020,5,3.0,12
427,Michelle Coleman,01200000000020,6,1.0,12
427,Michelle Coleman,01200000000020,7,5.0,12
428,Christopher Patel,01200000000021,1,8.0,12
428,Christopher Patel,01200000000021,2,7.0,12
428,Christopher Patel,01200000000021,3,6.0,12
428,Christopher Patel,01200000000021,4,5.0,12
428,Christopher Patel,01200000000021,5,5.0,12
428,Christopher Patel,01200000000021,6,4.0,12
428,Christopher Patel,01200000000021,7,2.0,12
429,John Rice,01200000000022,1,6.0,12
429,John Rice,01200000000022,2,1.0,12
429,John Rice,01200000000022,3,5.0,12
429,John Rice,01200000000022,4,9.0,12
429,John Rice,01200000000022,5,6.0,12
429,John Rice,01200000000022,6,7.0,12
429,John Rice,01200000000022,7,3.0,12
430,Carol Brown,01200000000023,1,4.0,12
430,Carol Brown,01200000000023,2,5.0,12
430,Carol Brown,01200000000023,3,7.0,12
430,Carol Brown,01200000000023,4,7.0,12
430,Carol Brown,01200000000023,5,4.0,12
430,Carol Brown,01200000000023,6,5.0,12
430,Carol Brown,01200000000023,7,7.0,12
431,Erin Jones,01200000000024,1,7.0,12
431,Erin Jones,01200000000024,2,3.0,12
431,Erin Jones,01200000000024,3,5.0,12
431,Erin Jones,01200000000024,4,5.0,12
431,Erin Jones,01200000000024,5,5.0,12
431,Erin Jones,01200000000024,6,4.0,12
431,Erin Jones,01200000000024,7,6.0,12
432,Sandy Arroyo,01200000000025,1,4.0,12
432,Sandy Arroyo,01200000000025,2,4.0,12
432,Sandy Arroyo,01200000000025,3,5.0,12
432,Sandy Arroyo,01200000000025,4,8.0,12
432,Sandy Arroyo,01200000000025,5,8.0,12
432,Sandy Arroyo,01200000000025,6,8.0,12
432,Sandy Arroyo,01200000000025,7,10.0,12
433,Chelsea Roth,01200000000026,1,6.0,12
433,Chelsea Roth,01200000000026,2,4.0,12
433,Chelsea Roth,01200000000026,3,7.0,12
433,Chelsea Roth,01200000000026,4,8.0,12
433,Chelsea Roth,01200000000026,5,7.0,12
433,Chelsea Roth,01200000000026,6,7.0,12
433,Chelsea Roth,01200000000026,7,8.0,12
434,Randall Hudson,01200000000027,1,3.0,12
434,Randall Hudson,01200000000027,2,4.0,12
434,Randall Hudson,01200000000027,3,5.0,12
434,Randall Hudson,01200000000027,4,4.0,12
434,Randall Hudson,01200000000027,5,7.0,12
434,Randall Hudson,01200000000027,6,4.0,12
434,Randall Hudson,01200000000027,7,4.0,12
435,Jessica Johnston,01200000000028,1,7.0,12
435,Jessica Johnston,01200000000028,2,9.0,12
435,Jessica Johnston,01200000000028,3,4.0,12
435,Jessica Johnston,01200000000028,4,4.0,12
435,Jessica Johnston,01200000000028,5,4.0,12
435,Jessica Johnston,01200000000028,6,6.0,12
435,Jessica Johnston,01200000000028,7,4.0,12
436,Johnny Hodges,01200000000029,1,6.0,12
436,Johnny Hodges,01200000000029,2,8.0,12
436,Johnny Hodges,01200000000029,3,5.0,12
436,Johnny Hodges,01200000000029,4,6.0,12
436,Johnny Hodges,01200000000029,5,9.0,12
436,Johnny Hodges,01200000000029,6,4.0,12
436,Johnny Hodges,01200000000029,7,4.0,12
437,Meredith Crawford,01200000000030,1,7.0,12
437,Meredith Crawford,01200000000030,2,6.0,12
437,Meredith Crawford,01200000000030,3,6.0,12
437,Meredith Crawford,01200000000030,4,5.0,12
437,Meredith Crawford,01200000000030,5,5.0,12
437,Meredith Crawford,01200000000030,6,7.0,12
437,Meredith Crawford,01200000000030,7,4.0,12
438,Johnny Meyer,01200000000031,1,3.0,12
438,Johnny Meyer,01200000000031,2,5.0,12
438,Johnny Meyer,01200000000031,3,5.0,12
438,Johnny Meyer,01200000000031,4,3.0,12
438,Johnny Meyer,01200000000031,5,3.0,12
438,Johnny Meyer,01200000000031,6,5.0,12
438,Johnny Meyer,01200000000031,7,6.0,12
439,Connor Walker,01200000000032,1,3.0,12
439,Connor Walker,01200000000032,2,6.0,12
439,Connor Walker,01200000000032,3,4.0,12
439,Connor Walker,01200000000032,4,6.0,12
439,Connor Walker,01200000000032,5,3.0,12
439,Connor Walker,01200000000032,6,5.0,12
439,Connor Walker,01200000000032,7,8.0,12
440,Kelsey Gutierrez,01200000000033,1,7.0,12
440,Kelsey Gutierrez,01200000000033,2,5.0,12
440,Kelsey Gutierrez,01200000000033,3,5.0,12
440,Kelsey Gutierrez,01200000000033,4,6.0,12
440,Kelsey Gutierrez,01200000000033,5,6.0,12
440,Kelsey Gutierrez,01200000000033,6,3.0,12
440,Kelsey Gutierrez,01200000000033,7,6.0,12
441,Hunter Williamson,01200000000034,1,11.0,12
441,Hunter Williamson,01200000000034,2,6.0,12
441,Hunter Williamson,01200000000034,3,6.0,12
441,Hunter Williamson,01200000000034,4,4.0,12
441,Hunter Williamson,01200000000034,5,6.0,12
441,Hunter Williamson,01200000000034,6,5.0,12
441,Hunter Williamson,01200000000034,7,3.0,12
442,Alicia Watson,01200000000035,1,3.0,12
442,Alicia Watson,01200000000035,2,8.0,12
442,Alicia Watson,01200000000035,3,3.0,12
442,Alicia Watson,01200000000035,4,6.0,12
442,Alicia Watson,01200000000035,5,4.0,12
442,Alicia Watson,01200000000035,6,5.0,12
442,Alicia Watson,01200000000035,7,5.0,12
443,Lisa Mccoy,01200000000036,1,4.0,12
443,Lisa Mccoy,01200000000036,2,2.0,12
443,Lisa Mccoy,01200000000036,3,2.0,12
443,Lisa Mccoy,01200000000036,4,4.0,12
443,Lisa Mccoy,01200000000036,5,1.0,12
443,Lisa Mccoy,01200000000036,6,7.0,12
443,Lisa Mccoy,01200000000036,7,3.0,12
444,Cassandra Baker,01200000000037,1,4.0,12
444,Cassandra Baker,01200000000037,2,5.0,12
444,Cassandra Baker,01200000000037,3,3.0,12
444,Cassandra Baker,01200000000037,4,3.0,12
444,Cassandra Baker,01200000000037,5,3.0,12
444,Cassandra Baker,01200000000037,6,5.0,12
444,Cassandra Baker,01200000000037,7,4.0,12
id_siswa,nama,nrp,id_mapel,score,id_kota
445,Donald White,01300000000001,1,6.0,13
445,Donald White,01300000000001,2,4.0,13
445,Donald White,01300000000001,3,4.0,13
445,Donald White,01300000000001,4,4.0,13
445,Donald White,01300000000001,5,2.0,13
445,Donald White,01300000000001,6,5.0,13
445,Donald White,01300000000001,7,4.0,13
446,Elizabeth Eaton,01300000000002,1,6.0,13
446,Elizabeth Eaton,01300000000002,2,3.0,13
446,Elizabeth Eaton,01300000000002,3,2.0,13
446,Elizabeth Eaton,01300000000002,4,4.0,13
446,Elizabeth Eaton,01300000000002,5,5.0,13
446,Elizabeth Eaton,01300000000002,6,5.0,13
446,Elizabeth Eaton,01300000000002,7,8.0,13
447,Kevin Dixon,01300000000003,1,7.0,13
447,Kevin Dixon,01300000000003,2,8.0,13
447,Kevin Dixon,01300000000003,3,3.0,13
447,Kevin Dixon,01300000000003,4,2.0,13
447,Kevin Dixon,01300000000003,5,7.0,13
447,Kevin Dixon,01300000000003,6,8.0,13
447,Kevin Dixon,01300000000003,7,5.0,13
448,Andrea Lyons,01300000000004,1,5.0,13
448,Andrea Lyons,01300000000004,2,6.0,13
448,Andrea Lyons,01300000000004,3,6.0,13
448,Andrea Lyons,01300000000004,4,6.0,13
448,Andrea Lyons,01300000000004,5,5.0,13
448,Andrea Lyons,01300000000004,6,4.0,13
448,Andrea Lyons,01300000000004,7,4.0,13
449,Crystal Herrera,01300000000005,1,7.0,13
449,Crystal Herrera,01300000000005,2,4.0,13
449,Crystal Herrera,01300000000005,3,6.0,13
449,Crystal Herrera,01300000000005,4,5.0,13
449,Crystal Herrera,01300000000005,5,6.0,13
449,Crystal Herrera,01300000000005,6,4.0,13
449,Crystal Herrera,01300000000005,7,7.0,13
450,Amanda Elliott,01300000000006,1,4.0,13
450,Amanda Elliott,01300000000006,2,7.0,13
450,Amanda Elliott,01300000000006,3,2.0,13
450,Amanda Elliott,01300000000006,4,5.0,13
450,Amanda Elliott,01300000000006,5,4.0,13
450,Amanda Elliott,01300000000006,6,7.0,13
450,Amanda Elliott,01300000000006,7,7.0,13
451,Christopher Robertson,01300000000007,1,3.0,13
451,Christopher Robertson,01300000000007,2,4.0,13
451,Christopher Robertson,01300000000007,3,7.0,13
451,Christopher Robertson,01300000000007,4,2.0,13
451,Christopher Robertson,01300000000007,5,5.0,13
451,Christopher Robertson,01300000000007,6,6.0,13
451,Christopher Robertson,01300000000007,7,4.0,13
452,Eddie Nelson,01300000000008,1,6.0,13
452,Eddie Nelson,01300000000008,2,8.0,13
452,Eddie Nelson,01300000000008,3,8.0,13
452,Eddie Nelson,01300000000008,4,5.0,13
452,Eddie Nelson,01300000000008,5,6.0,13
452,Eddie Nelson,01300000000008,6,3.0,13
452,Eddie Nelson,01300000000008,7,5.0,13
453,Shannon Herrera,01300000000009,1,7.0,13
453,Shannon Herrera,01300000000009,2,4.0,13
453,Shannon Herrera,01300000000009,3,4.0,13
453,Shannon Herrera,01300000000009,4,1.0,13
453,Shannon Herrera,01300000000009,5,6.0,13
453,Shannon Herrera,01300000000009,6,5.0,13
453,Shannon Herrera,01300000000009,7,7.0,13
454,Shannon Stephens,01300000000010,1,4.0,13
454,Shannon Stephens,01300000000010,2,6.0,13
454,Shannon Stephens,01300000000010,3,8.0,13
454,Shannon Stephens,01300000000010,4,3.0,13
454,Shannon Stephens,01300000000010,5,4.0,13
454,Shannon Stephens,01300000000010,6,10.0,13
454,Shannon Stephens,01300000000010,7,2.0,13
455,Rebecca Velez,01300000000011,1,2.0,13
455,Rebecca Velez,01300000000011,2,3.0,13
455,Rebecca Velez,01300000000011,3,5.0,13
455,Rebecca Velez,01300000000011,4,4.0,13
455,Rebecca Velez,01300000000011,5,4.0,13
455,Rebecca Velez,01300000000011,6,4.0,13
455,Rebecca Velez,01300000000011,7,8.0,13
456,Kelly Malone,01300000000012,1,4.0,13
456,Kelly Malone,01300000000012,2,6.0,13
456,Kelly Malone,01300000000012,3,6.0,13
456,Kelly Malone,01300000000012,4,3.0,13
456,Kelly Malone,01300000000012,5,5.0,13
456,Kelly Malone,01300000000012,6,5.0,13
456,Kelly Malone,01300000000012,7,4.0,13
457,Stephanie Franklin,01300000000013,1,4.0,13
457,Stephanie Franklin,01300000000013,2,4.0,13
457,Stephanie Franklin,01300000000013,3,7.0,13
457,Stephanie Franklin,01300000000013,4,5.0,13
457,Stephanie Franklin,01300000000013,5,4.0,13
457,Stephanie Franklin,01300000000013,6,3.0,13
457,Stephanie Franklin,01300000000013,7,1.0,13
458,Jessica Schultz,01300000000014,1,3.0,13
458,Jessica Schultz,01300000000014,2,3.0,13
458,Jessica Schultz,01300000000014,3,5.0,13
458,Jessica Schultz,01300000000014,4,7.0,13
458,Jessica Schultz,01300000000014,5,10.0,13
458,Jessica Schultz,01300000000014,6,1.0,13
458,Jessica Schultz,01300000000014,7,4.0,13
459,Karen Charles,01300000000015,1,6.0,13
459,Karen Charles,01300000000015,2,6.0,13
459,Karen Charles,01300000000015,3,2.0,13
459,Karen Charles,01300000000015,4,2.0,13
459,Karen Charles,01300000000015,5,7.0,13
459,Karen Charles,01300000000015,6,3.0,13
459,Karen Charles,01300000000015,7,8.0,13
460,Andrew Brown,01300000000016,1,6.0,13
460,Andrew Brown,01300000000016,2,4.0,13
460,Andrew Brown,01300000000016,3,4.0,13
460,Andrew Brown,01300000000016,4,7.0,13
460,Andrew Brown,01300000000016,5,6.0,13
460,Andrew Brown,01300000000016,6,7.0,13
460,Andrew Brown,01300000000016,7,5.0,13
461,Ryan Newton,01300000000017,1,3.0,13
461,Ryan Newton,01300000000017,2,5.0,13
461,Ryan Newton,01300000000017,3,7.0,13
461,Ryan Newton,01300000000017,4,7.0,13
461,Ryan Newton,01300000000017,5,9.0,13
461,Ryan Newton,01300000000017,6,6.0,13
461,Ryan Newton,01300000000017,7,5.0,13
462,Valerie Lee,01300000000018,1,5.0,13
462,Valerie Lee,01300000000018,2,3.0,13
462,Valerie Lee,01300000000018,3,7.0,13
462,Valerie Lee,01300000000018,4,9.0,13
462,Valerie Lee,01300000000018,5,4.0,13
462,Valerie Lee,01300000000018,6,2.0,13
462,Valerie Lee,01300000000018,7,6.0,13
463,Dawn Robinson,01300000000019,1,3.0,13
463,Dawn Robinson,01300000000019,2,4.0,13
463,Dawn Robinson,01300000000019,3,6.0,13
